nc	pc	oct	accid	dur	tie	chord	part	meas	beat	beatIndex
5	8	4	f	1	NA	0	3	147	0.75	441.75
6	10	4	NA	6	NA	0	3	147	1	442
5	8	4	NA	2	NA	0	3	147	2.5	443.5
4	6	4	f	2	NA	0	3	148	0	444
2	3	4	f	1	NA	0	3	148	0.5	444.5
3	5	4	NA	1	NA	0	3	148	0.75	444.75
4	6	4	NA	6	NA	0	3	148	1	445
3	5	4	NA	2	NA	0	3	148	2.5	446.5
4	6	4	f	2	NA	0	3	149	0	447
2	3	4	f	1	NA	0	3	149	0.5	447.5
3	5	4	NA	1	NA	0	3	149	0.75	447.75
4	6	4	NA	6	NA	0	3	149	1	448
3	5	4	NA	2	NA	0	3	149	2.5	449.5
6	10	3	NA	2	NA	0	3	150	0	450
6	10	3	NA	2	NA	0	3	150	0.5	450.5
6	10	3	NA	2	NA	0	3	150	1	451
6	10	3	NA	2	NA	0	3	150	1.5	451.5
6	10	3	NA	2	NA	0	3	150	2	452
6	10	3	NA	2	NA	0	3	150	2.5	452.5
6	10	3	NA	12	NA	0	3	151	0	453
6	10	3	NA	12	NA	0	3	152	0	456
6	10	3	NA	12	NA	0	3	153	0	459
6	10	3	NA	12	NA	0	3	154	0	462
6	10	3	NA	12	NA	0	3	155	0	465
6	10	3	NA	12	NA	0	3	156	0	468
6	10	3	NA	12	NA	0	3	157	0	471
5	8	3	f	12	NA	0	3	158	0	474
5	8	3	f	12	NA	0	3	159	0	477
5	8	3	f	12	NA	0	3	160	0	480
5	8	3	f	12	NA	0	3	161	0	483
5	8	3	f	12	NA	0	3	162	0	486
5	8	3	f	8	NA	0	3	163	0	489
5	8	3	f	12	NA	0	3	163	2	491
5	8	3	f	12	NA	0	3	164	2	494
4	7	3	NA	4	NA	0	3	165	2	497
0	0	4	NA	8	start	0	3	166	0	498
0	0	4	NA	4	stop	0	3	166	2	500
0	0	4	NA	8	start	0	3	167	0	501
0	0	4	NA	4	stop	0	3	167	2	503
0	0	4	NA	8	start	0	3	168	0	504
0	0	4	NA	4	stop	0	3	168	2	506
0	0	4	NA	4	NA	0	3	169	0	507
0	0	4	NA	4	NA	0	3	169	1	508
0	0	4	NA	4	NA	0	3	169	2	509
0	0	3	NA	8	start	0	3	170	0	510
0	0	4	NA	8	start	1	3	170	0	510
0	0	3	NA	4	NA	0	3	170	2	512
0	0	4	NA	4	NA	1	3	170	2	512
0	0	4	NA	8	start	0	3	171	0	513
2	4	4	NA	8	start	1	3	171	0	513
0	0	4	NA	4	NA	0	3	171	2	515
2	4	4	NA	4	NA	1	3	171	2	515
0	0	4	NA	8	start	0	3	172	0	516
4	7	4	NA	8	start	1	3	172	0	516
0	0	4	NA	4	NA	0	3	172	2	518
4	7	4	NA	4	NA	1	3	172	2	518
0	0	4	NA	4	NA	0	3	173	0	519
4	7	4	NA	4	NA	1	3	173	0	519
0	0	4	NA	4	NA	0	3	173	1	520
4	7	4	NA	4	NA	1	3	173	1	520
0	0	4	NA	12	NA	0	3	173	2	521
4	7	4	NA	12	NA	1	3	173	2	521
0	0	3	NA	12	NA	0	3	174	2	524
0	0	4	NA	12	NA	1	3	174	2	524
0	0	3	NA	2	NA	0	3	175	2	527
0	0	4	NA	2	NA	1	3	175	2	527
0	0	3	NA	2	NA	0	3	175	2.5	527.5
0	0	4	NA	2	NA	1	3	175	2.5	527.5
0	0	3	NA	2	NA	0	3	176	0	528
0	0	4	NA	2	NA	1	3	176	0	528
0	0	3	NA	2	NA	0	3	176	0.5	528.5
0	0	4	NA	2	NA	1	3	176	0.5	528.5
0	0	3	NA	2	NA	0	3	176	1	529
0	0	4	NA	2	NA	1	3	176	1	529
0	0	3	NA	2	NA	0	3	176	1.5	529.5
0	0	4	NA	2	NA	1	3	176	1.5	529.5
0	0	3	NA	2	NA	0	3	176	2	530
0	0	4	NA	2	NA	1	3	176	2	530
0	0	3	NA	2	NA	0	3	176	2.5	530.5
0	0	4	NA	2	NA	1	3	176	2.5	530.5
0	0	3	NA	2	NA	0	3	177	0	531
0	0	4	NA	2	NA	1	3	177	0	531
0	0	3	NA	2	NA	0	3	177	0.5	531.5
0	0	4	NA	2	NA	1	3	177	0.5	531.5
0	0	3	NA	2	NA	0	3	177	1	532
0	0	4	NA	2	NA	1	3	177	1	532
0	0	3	NA	2	NA	0	3	177	1.5	532.5
0	0	4	NA	2	NA	1	3	177	1.5	532.5
3	5	3	NA	6	NA	0	3	177	2	533
4	7	3	NA	1	NA	0	3	178	0.5	534.5
3	5	3	NA	1	NA	0	3	178	0.75	534.75
2	4	3	NA	2	NA	0	3	178	1	535
3	5	3	NA	2	NA	0	3	178	1.5	535.5
0	0	3	NA	4	NA	0	3	178	2	536
NA	NA	NA	NA	4	NA	0	3	179	0	537
NA	NA	NA	NA	4	NA	0	3	179	1	538
3	5	3	NA	6	NA	0	3	179	2	539
4	7	3	NA	1	NA	0	3	180	0.5	540.5
3	5	3	NA	1	NA	0	3	180	0.75	540.75
2	4	3	NA	2	NA	0	3	180	1	541
3	5	3	NA	2	NA	0	3	180	1.5	541.5
1	2	3	NA	4	NA	0	3	180	2	542
NA	NA	NA	NA	4	NA	0	3	181	0	543
NA	NA	NA	NA	4	NA	0	3	181	1	544
1	2	4	NA	12	NA	0	3	181	2	545
0	0	4	NA	12	NA	0	3	182	2	548
0	0	4	NA	4	stop	0	3	183	2	551
1	2	4	NA	4	NA	0	3	184	0	552
4	7	3	NA	4	NA	0	3	184	1	553
0	0	4	NA	2	NA	0	3	184	2	554
6	11	3	n	2	NA	0	3	184	2.5	554.5
0	0	4	NA	2	NA	0	3	185	0	555
6	11	3	NA	2	NA	0	3	185	0.5	555.5
0	0	4	NA	4	NA	0	3	185	1	556
NA	NA	NA	NA	12	NA	0	3	185	2	557
5	9	4	NA	6	NA	0	3	186	2	560
6	10	4	NA	1	NA	0	3	187	0.5	561.5
5	9	4	NA	1	NA	0	3	187	0.75	561.75
4	7	4	NA	2	NA	0	3	187	1	562
5	9	4	NA	2	NA	0	3	187	1.5	562.5
6	10	4	NA	4	NA	0	3	187	2	563
4	6	4	f	4	NA	0	3	188	0	564
2	3	4	f	4	NA	0	3	188	1	565
5	8	4	f	4	NA	0	3	188	2	566
5	8	3	f	4	NA	0	3	189	0	567
NA	NA	NA	NA	4	NA	0	3	189	1	568
1	1	4	f	8	NA	0	3	189	2	569
4	6	4	f	3	NA	0	3	190	1	571
2	3	4	f	1	NA	0	3	190	1.75	571.75
1	1	4	f	8	NA	0	3	190	2	572
0	0	4	NA	4	NA	0	3	191	1	574
6	10	4	NA	4	NA	0	3	191	2	575
4	6	4	f	4	NA	0	3	192	0	576
2	3	4	f	4	NA	0	3	192	1	577
3	5	4	NA	4	NA	0	3	192	2	578
3	5	3	NA	4	NA	0	3	193	0	579
NA	NA	NA	NA	4	NA	0	3	193	1	580
6	10	3	NA	8	start	0	3	193	2	581
6	10	3	NA	4	stop	0	3	194	1	583
5	8	3	f	12	NA	0	3	194	2	584
3	5	3	NA	12	NA	0	3	195	2	587
1	1	3	f	6	NA	0	3	196	2	590
2	3	3	f	1	NA	0	3	197	0.5	591.5
1	1	3	NA	1	NA	0	3	197	0.75	591.75
0	0	3	NA	2	NA	0	3	197	1	592
1	1	3	NA	2	NA	0	3	197	1.5	592.5
1	1	3	f	12	start	0	3	197	2	593
1	1	3	NA	6	stop	0	3	198	2	596
2	3	3	f	1	NA	0	3	199	0.5	597.5
1	1	3	f	1	NA	0	3	199	0.75	597.75
0	0	3	NA	2	NA	0	3	199	1	598
1	1	3	NA	2	NA	0	3	199	1.5	598.5
1	1	3	f	12	start	0	3	199	2	599
1	1	3	NA	6	stop	0	3	200	2	602
2	3	3	f	1	NA	0	3	201	0.5	603.5
1	1	3	f	1	NA	0	3	201	0.75	603.75
0	0	3	NA	2	NA	0	3	201	1	604
1	1	3	NA	2	NA	0	3	201	1.5	604.5
1	1	3	f	12	NA	0	3	201	2	605
1	1	3	f	6	NA	0	3	202	2	608
2	3	3	f	1	NA	0	3	203	0.5	609.5
1	1	3	NA	1	NA	0	3	203	0.75	609.75
0	0	3	NA	2	NA	0	3	203	1	610
1	1	3	NA	2	NA	0	3	203	1.5	610.5
1	1	3	f	12	NA	0	3	203	2	611
1	1	3	f	6	NA	0	3	204	2	614
2	3	3	f	1	NA	0	3	205	0.5	615.5
1	1	3	NA	1	NA	0	3	205	0.75	615.75
0	0	3	NA	2	NA	0	3	205	1	616
1	1	3	NA	2	NA	0	3	205	1.5	616.5
1	1	3	f	12	NA	0	3	205	2	617
0	0	3	NA	6	NA	0	3	206	2	620
1	1	4	f	1	NA	0	3	207	0.5	621.5
0	0	4	NA	1	NA	0	3	207	0.75	621.75
6	11	3	n	2	NA	0	3	207	1	622
0	0	4	NA	2	NA	0	3	207	1.5	622.5
0	0	4	NA	4	NA	0	3	207	2	623
4	7	3	NA	4	NA	0	3	208	0	624
5	8	3	f	2	NA	0	3	208	1	625
3	5	3	NA	2	NA	0	3	208	1.5	625.5
2	4	3	NA	4	NA	0	3	208	2	626
NA	NA	NA	NA	2	NA	0	3	209	0	627
2	4	4	NA	2	NA	0	3	209	0.5	627.5
2	4	4	NA	2	NA	0	3	209	1	628
3	5	4	NA	2	NA	0	3	209	1.5	628.5
2	4	4	NA	4	NA	0	3	209	2	629
NA	NA	NA	NA	2	NA	0	3	210	0	630
0	0	4	NA	2	NA	0	3	210	0.5	630.5
0	0	4	NA	2	NA	0	3	210	1	631
0	0	4	NA	2	NA	0	3	210	1.5	631.5
0	0	4	NA	4	NA	0	3	210	2	632
NA	NA	NA	NA	2	NA	0	3	211	0	633
2	4	3	NA	2	NA	0	3	211	0.5	633.5
2	4	3	NA	2	NA	0	3	211	1	634
3	5	3	NA	2	NA	0	3	211	1.5	634.5
2	4	3	NA	4	NA	0	3	211	2	635
NA	NA	NA	NA	2	NA	0	3	212	0	636
0	0	4	NA	2	NA	0	3	212	0.5	636.5
0	0	4	NA	2	NA	0	3	212	1	637
0	0	4	NA	2	NA	0	3	212	1.5	637.5
0	0	4	NA	4	NA	0	3	212	2	638
NA	NA	NA	NA	2	NA	0	3	213	0	639
4	7	4	NA	2	NA	0	3	213	0.5	639.5
4	7	4	NA	2	NA	0	3	213	1	640
5	8	4	f	2	NA	0	3	213	1.5	640.5
4	7	4	NA	1	NA	0	3	213	2	641
0	0	3	NA	1	NA	0	3	213	2.25	641.25
1	2	3	NA	1	NA	0	3	213	2.5	641.5
2	4	3	NA	1	NA	0	3	213	2.75	641.75
3	5	3	NA	1	NA	0	3	214	0	642
4	7	3	NA	1	NA	0	3	214	0.25	642.25
5	9	3	NA	1	NA	0	3	214	0.5	642.5
6	11	3	n	1	NA	0	3	214	0.75	642.75
0	0	4	NA	1	NA	0	3	214	1	643
6	11	3	NA	1	NA	0	3	214	1.25	643.25
0	0	4	NA	1	NA	0	3	214	1.5	643.5
6	11	3	NA	1	NA	0	3	214	1.75	643.75
0	0	4	NA	4	NA	0	3	214	2	644
NA	NA	NA	NA	4	NA	0	3	215	0	645
NA	NA	NA	NA	4	NA	0	3	215	1	646
NA	NA	NA	NA	12	NA	0	3	215	2	647
NA	NA	NA	NA	12	NA	0	3	216	2	650
NA	NA	NA	NA	4	NA	0	3	217	2	653
NA	NA	NA	NA	4	NA	0	3	218	0	654
6	10	4	NA	2	NA	0	3	218	1	655
6	10	4	NA	2	NA	0	3	218	1.5	655.5
5	9	4	NA	2	NA	0	3	218	2	656
5	9	4	NA	2	NA	0	3	218	2.5	656.5
4	7	4	NA	2	NA	0	3	219	0	657
4	7	4	NA	2	NA	0	3	219	0.5	657.5
3	5	4	NA	2	NA	0	3	219	1	658
3	5	4	NA	2	NA	0	3	219	1.5	658.5
2	4	4	NA	6	NA	0	3	219	2	659
NA	NA	NA	NA	2	NA	0	3	220	0.5	660.5
5	9	4	NA	2	NA	0	3	220	1	661
5	9	4	NA	2	NA	0	3	220	1.5	661.5
6	10	4	NA	2	NA	0	3	220	2	662
6	10	4	NA	2	NA	0	3	220	2.5	662.5
4	7	4	NA	2	NA	0	3	221	0	663
4	7	4	NA	2	NA	0	3	221	0.5	663.5
2	4	4	NA	2	NA	0	3	221	1	664
2	4	4	NA	2	NA	0	3	221	1.5	664.5
0	1	4	s	2	NA	0	3	221	2	665
0	1	4	NA	2	NA	0	3	221	2.5	665.5
5	9	4	NA	2	NA	0	3	222	0	666
5	9	4	NA	2	NA	0	3	222	0.5	666.5
4	7	4	NA	2	NA	0	3	222	1	667
4	7	4	NA	2	NA	0	3	222	1.5	667.5
3	5	4	NA	2	NA	0	3	222	2	668
3	5	4	NA	2	NA	0	3	222	2.5	668.5
1	2	4	NA	2	NA	0	3	223	0	669
1	2	4	NA	2	NA	0	3	223	0.5	669.5
4	7	4	NA	2	NA	0	3	223	1	670
4	7	4	NA	2	NA	0	3	223	1.5	670.5
0	0	4	NA	6	NA	0	3	223	2	671
NA	NA	NA	NA	2	NA	0	3	224	0.5	672.5
NA	NA	NA	NA	4	NA	0	3	224	1	673
NA	NA	NA	NA	12	NA	0	3	224	2	674
NA	NA	NA	NA	4	NA	0	3	225	2	677
NA	NA	NA	NA	4	NA	0	3	226	0	678
4	7	4	NA	2	NA	0	3	226	1	679
4	7	4	NA	2	NA	0	3	226	1.5	679.5
3	5	4	NA	2	NA	0	3	226	2	680
3	5	4	NA	2	NA	0	3	226	2.5	680.5
2	4	4	NA	2	NA	0	3	227	0	681
2	4	4	NA	2	NA	0	3	227	0.5	681.5
0	0	4	NA	2	NA	0	3	227	1	682
0	0	4	NA	2	NA	0	3	227	1.5	682.5
1	1	4	f	6	NA	0	3	227	2	683
NA	NA	NA	NA	2	NA	0	3	228	0.5	684.5
NA	NA	NA	NA	4	NA	0	3	228	1	685
NA	NA	NA	NA	4	NA	0	3	228	2	686
1	1	5	f	2	NA	0	3	229	0	687
1	1	5	NA	2	NA	0	3	229	0.5	687.5
6	10	4	NA	2	NA	0	3	229	1	688
6	10	4	NA	2	NA	0	3	229	1.5	688.5
4	7	4	NA	2	NA	0	3	229	2	689
4	7	4	NA	2	NA	0	3	229	2.5	689.5
5	8	4	f	2	NA	0	3	230	0	690
3	5	4	NA	2	NA	0	3	230	0.5	690.5
6	10	3	NA	2	NA	0	3	230	1	691
6	10	3	NA	2	NA	0	3	230	1.5	691.5
0	0	4	NA	2	NA	0	3	230	2	692
0	0	4	NA	2	NA	0	3	230	2.5	692.5
0	0	5	NA	2	NA	0	3	231	0	693
0	0	5	NA	2	NA	0	3	231	0.5	693.5
0	0	4	NA	2	NA	0	3	231	1	694
0	0	4	NA	2	NA	0	3	231	1.5	694.5
3	5	4	NA	2	NA	0	3	231	2	695
3	5	3	NA	2	NA	0	3	231	2.5	695.5
3	5	3	NA	2	NA	0	3	232	0	696
3	5	3	NA	2	NA	0	3	232	0.5	696.5
3	5	3	NA	2	NA	0	3	232	1	697
3	5	3	NA	2	NA	0	3	232	1.5	697.5
3	5	3	NA	8	NA	0	3	232	2	698
4	7	3	NA	12	NA	0	3	233	1	700
4	7	3	NA	12	NA	0	3	234	1	703
5	9	3	NA	12	NA	0	3	235	1	706
5	9	3	NA	12	NA	0	3	236	1	709
6	10	3	NA	4	NA	0	3	237	1	712
1	2	4	NA	4	NA	0	3	237	2	713
NA	NA	NA	NA	4	NA	0	3	238	0	714
NA	NA	NA	NA	12	NA	0	3	238	1	715
NA	NA	NA	NA	4	NA	0	3	239	1	718
NA	NA	NA	NA	4	NA	0	3	239	2	719
NA	NA	NA	NA	1	NA	0	3	240	0	720
1	2	3	NA	1	NA	0	3	240	0.25	720.25
2	4	3	NA	1	NA	0	3	240	0.5	720.5
3	6	3	s	1	NA	0	3	240	0.75	720.75
4	7	3	NA	1	NA	0	3	240	1	721
5	9	3	NA	1	NA	0	3	240	1.25	721.25
6	10	3	NA	1	NA	0	3	240	1.5	721.5
0	0	4	NA	1	NA	0	3	240	1.75	721.75
1	2	4	NA	1	NA	0	3	240	2	722
0	0	4	NA	1	NA	0	3	240	2.25	722.25
6	10	3	NA	1	NA	0	3	240	2.5	722.5
5	9	3	NA	1	NA	0	3	240	2.75	722.75
4	7	3	NA	1	NA	0	3	241	0	723
3	5	3	NA	1	NA	0	3	241	0.25	723.25
2	4	3	NA	1	NA	0	3	241	0.5	723.5
1	2	3	NA	1	NA	0	3	241	0.75	723.75
0	0	3	NA	6	NA	0	3	241	1	724
1	2	3	NA	1	NA	0	3	241	2.5	725.5
2	4	3	NA	1	NA	0	3	241	2.75	725.75
3	5	3	NA	1	NA	0	3	242	0	726
4	7	3	NA	1	NA	0	3	242	0.25	726.25
5	9	3	NA	1	NA	0	3	242	0.5	726.5
6	11	3	n	1	NA	0	3	242	0.75	726.75
0	0	4	NA	2	NA	0	3	242	1	727
6	10	3	NA	2	NA	0	3	242	1.5	727.5
6	10	3	NA	2	NA	0	3	242	2	728
6	10	3	NA	2	NA	0	3	242	2.5	728.5
6	10	3	NA	2	NA	0	3	243	0	729
6	10	3	NA	2	NA	0	3	243	0.5	729.5
5	9	3	NA	4	NA	0	3	243	1	730
5	9	3	NA	6	NA	0	3	243	2	731
4	7	3	NA	2	NA	0	3	244	0.5	732.5
4	7	3	NA	2	NA	0	3	244	1	733
2	4	3	NA	2	NA	0	3	244	1.5	733.5
2	4	3	NA	2	NA	0	3	244	2	734
3	5	3	NA	2	NA	0	3	244	2.5	734.5
3	5	3	NA	2	NA	0	3	245	0	735
6	10	3	NA	2	NA	0	3	245	0.5	735.5
6	10	3	NA	2	NA	0	3	245	1	736
5	9	3	NA	2	NA	0	3	245	1.5	736.5
5	9	3	NA	2	NA	0	3	245	2	737
6	10	4	NA	2	NA	0	3	245	2.5	737.5
6	10	4	NA	2	NA	0	3	246	0	738
4	7	4	NA	2	NA	0	3	246	0.5	738.5
4	7	4	NA	2	NA	0	3	246	1	739
2	4	4	NA	2	NA	0	3	246	1.5	739.5
2	4	4	NA	4	NA	0	3	246	2	740
NA	NA	NA	NA	4	NA	0	3	247	0	741
NA	NA	NA	NA	12	NA	0	3	247	1	742
0	0	4	NA	12	NA	0	3	248	1	745
4	7	3	NA	12	start	0	3	249	1	748
4	7	3	NA	4	stop	0	3	250	1	751
5	9	3	NA	4	NA	0	3	250	2	752
4	7	3	NA	4	NA	0	3	251	0	753
3	5	3	NA	4	NA	0	3	251	1	754
5	9	4	NA	6	NA	0	3	251	2	755
4	7	4	NA	2	NA	0	3	252	0.5	756.5
4	7	4	NA	2	NA	0	3	252	1	757
2	4	4	NA	2	NA	0	3	252	1.5	757.5
2	4	4	NA	2	NA	0	3	252	2	758
3	5	4	NA	2	NA	0	3	252	2.5	758.5
3	5	4	NA	2	NA	0	3	253	0	759
6	10	4	NA	2	NA	0	3	253	0.5	759.5
6	10	4	NA	2	NA	0	3	253	1	760
5	9	4	NA	2	NA	0	3	253	1.5	760.5
5	9	3	NA	2	NA	0	3	253	2	761
5	9	4	NA	2	NA	0	3	253	2.5	761.5
5	9	4	NA	2	NA	0	3	254	0	762
4	7	4	NA	2	NA	0	3	254	0.5	762.5
4	7	4	NA	2	NA	0	3	254	1	763
2	4	4	NA	2	NA	0	3	254	1.5	763.5
2	4	4	NA	4	NA	0	3	254	2	764
NA	NA	NA	NA	4	NA	0	3	255	0	765
NA	NA	NA	NA	12	NA	0	3	255	1	766
3	5	4	NA	12	NA	0	3	256	1	769
1	1	4	f	12	NA	0	3	257	1	772
6	11	3	n	8	NA	0	3	258	1	775
6	10	3	f	4	NA	0	3	259	0	777
5	9	3	NA	4	NA	0	3	259	1	778
1	2	4	NA	4	NA	0	3	259	2	779
6	10	3	NA	4	NA	0	3	260	0	780
5	9	3	NA	2	NA	0	3	260	1	781
0	0	4	NA	2	NA	0	3	260	1.5	781.5
0	0	4	NA	2	NA	0	3	260	2	782
0	0	4	NA	2	NA	0	3	260	2.5	782.5
0	0	4	NA	2	NA	0	3	261	0	783
0	0	4	NA	2	NA	0	3	261	0.5	783.5
0	0	4	NA	12	NA	0	3	261	1	784
0	0	4	NA	12	NA	0	3	262	1	787
0	0	4	NA	8	NA	0	3	263	1	790
0	0	4	NA	8	NA	0	3	264	0	792
0	0	4	NA	8	NA	0	3	264	2	794
0	0	4	NA	12	NA	0	3	265	1	796
0	0	4	NA	12	NA	0	3	266	1	799
0	0	4	NA	4	NA	0	3	267	1	802
0	0	4	NA	4	NA	0	3	267	2	803
NA	NA	NA	NA	4	NA	0	3	268	0	804
NA	NA	NA	NA	12	NA	0	3	268	1	805
NA	NA	NA	NA	1	NA	0	3	269	1	808
3	5	4	NA	1	NA	0	3	269	1.25	808.25
2	4	4	NA	1	NA	0	3	269	1.5	808.5
1	2	4	NA	1	NA	0	3	269	1.75	808.75
0	0	4	NA	1	NA	0	3	269	2	809
6	10	3	NA	1	NA	0	3	269	2.25	809.25
5	9	3	NA	1	NA	0	3	269	2.5	809.5
4	7	3	NA	1	NA	0	3	269	2.75	809.75
3	5	3	NA	1	NA	0	3	270	0	810
3	5	4	NA	1	NA	0	3	270	0.25	810.25
2	4	4	NA	1	NA	0	3	270	0.5	810.5
1	2	4	NA	1	NA	0	3	270	0.75	810.75
0	0	4	NA	1	NA	0	3	270	1	811
6	10	3	NA	1	NA	0	3	270	1.25	811.25
5	9	3	NA	1	NA	0	3	270	1.5	811.5
4	7	3	NA	1	NA	0	3	270	1.75	811.75
3	5	3	NA	1	NA	0	3	270	2	812
2	4	3	NA	1	NA	0	3	270	2.25	812.25
3	5	3	NA	1	NA	0	3	270	2.5	812.5
2	4	3	NA	1	NA	0	3	270	2.75	812.75
3	5	3	NA	1	NA	0	3	271	0	813
2	4	3	NA	1	NA	0	3	271	0.25	813.25
3	5	3	NA	1	NA	0	3	271	0.5	813.5
2	4	3	NA	1	NA	0	3	271	0.75	813.75
3	5	3	NA	4	NA	0	3	271	1	814
4	7	3	NA	4	NA	0	3	271	2	815
5	9	3	NA	4	NA	0	3	272	0	816
6	10	3	NA	4	NA	0	3	272	1	817
0	0	4	NA	4	NA	0	3	272	2	818
1	2	4	NA	4	NA	0	3	273	0	819
2	3	4	f	12	start	0	3	273	1	820
2	3	4	NA	12	stop	0	3	274	1	823
1	2	3	NA	4	NA	0	3	275	1	826
2	4	3	NA	4	NA	0	3	275	2	827
3	6	3	s	4	NA	0	3	276	0	828
4	7	3	NA	4	NA	0	3	276	1	829
5	9	3	NA	4	NA	0	3	276	2	830
6	10	3	NA	4	NA	0	3	277	0	831
0	0	4	NA	12	start	0	3	277	1	832
0	0	4	NA	12	stop	0	3	278	1	835
NA	NA	NA	NA	12	NA	0	3	279	1	838
NA	NA	NA	NA	12	NA	0	3	280	1	841
NA	NA	NA	NA	12	NA	0	3	281	1	844
4	7	3	NA	6	NA	0	3	282	1	847
5	9	3	NA	1	NA	0	3	282	2.5	848.5
4	7	3	NA	1	NA	0	3	282	2.75	848.75
3	6	3	s	2	NA	0	3	283	0	849
4	7	3	NA	2	NA	0	3	283	0.5	849.5
0	0	3	NA	4	NA	0	3	283	1	850
1	2	3	NA	4	NA	0	3	283	2	851
2	4	3	NA	4	NA	0	3	284	0	852
3	5	3	NA	4	NA	0	3	284	1	853
4	7	3	NA	4	NA	0	3	284	2	854
5	9	3	NA	4	NA	0	3	285	0	855
6	10	3	NA	4	NA	0	3	285	1	856
4	7	3	NA	4	NA	0	3	285	2	857
1	2	3	NA	4	NA	0	3	286	0	858
0	0	3	NA	6	NA	0	3	286	1	859
1	2	4	NA	1	NA	0	3	286	2.5	860.5
0	0	4	NA	1	NA	0	3	286	2.75	860.75
6	11	3	n	2	NA	0	3	287	0	861
0	0	4	NA	2	NA	0	3	287	0.5	861.5
0	0	4	NA	4	NA	0	3	287	1	862
5	9	3	NA	4	NA	0	3	287	2	863
3	5	3	NA	4	NA	0	3	288	0	864
0	0	3	NA	6	NA	0	3	288	1	865
1	2	4	NA	1	NA	0	3	288	2.5	866.5
0	0	4	NA	1	NA	0	3	288	2.75	866.75
6	11	3	n	2	NA	0	3	289	0	867
0	0	4	NA	2	NA	0	3	289	0.5	867.5
4	7	4	NA	4	NA	0	3	289	1	868
2	4	4	NA	4	NA	0	3	289	2	869
0	0	4	NA	4	NA	0	3	290	0	870
2	4	5	NA	4	NA	0	3	290	1	871
6	10	4	NA	4	NA	0	3	290	2	872
4	7	4	NA	4	NA	0	3	291	0	873
3	5	4	NA	12	NA	0	3	291	1	874
6	10	3	NA	12	NA	0	3	292	1	877
2	3	4	f	8	NA	0	3	293	1	880
1	2	4	NA	12	NA	0	3	294	0	882
4	7	4	NA	12	NA	0	3	295	0	885
3	5	4	NA	12	NA	0	3	296	0	888
3	5	4	NA	6	NA	0	3	297	0	891
4	7	4	NA	1	NA	0	3	297	1.5	892.5
3	5	4	NA	1	NA	0	3	297	1.75	892.75
2	4	4	NA	2	NA	0	3	297	2	893
3	5	4	NA	2	NA	0	3	297	2.5	893.5
4	7	4	NA	8	NA	0	3	298	0	894
2	4	3	NA	4	NA	0	3	298	2	896
3	5	3	NA	4	NA	0	3	299	0	897
0	0	3	NA	4	NA	0	3	299	1	898
0	0	3	NA	4	NA	0	3	299	2	899
1	1	3	f	12	NA	0	3	300	0	900
0	0	3	NA	12	NA	0	3	301	0	903
1	1	3	f	12	NA	0	3	302	0	906
0	0	3	NA	4	NA	0	3	303	0	909
3	5	4	NA	4	NA	0	3	303	1	910
3	5	4	NA	4	NA	0	3	303	2	911
3	5	4	NA	1	NA	0	3	304	0	912
2	4	4	NA	1	NA	0	3	304	0.25	912.25
1	2	4	NA	1	NA	0	3	304	0.5	912.5
2	4	4	NA	1	NA	0	3	304	0.75	912.75
3	5	4	NA	1	NA	0	3	304	1	913
2	4	4	NA	1	NA	0	3	304	1.25	913.25
1	2	4	NA	1	NA	0	3	304	1.5	913.5
2	4	4	NA	1	NA	0	3	304	1.75	913.75
3	5	4	NA	1	NA	0	3	304	2	914
2	4	4	NA	1	NA	0	3	304	2.25	914.25
1	2	4	NA	1	NA	0	3	304	2.5	914.5
2	4	4	NA	1	NA	0	3	304	2.75	914.75
3	5	4	NA	4	NA	0	3	305	0	915
0	0	5	NA	4	NA	0	3	305	1	916
0	0	5	NA	4	NA	0	3	305	2	917
1	1	5	f	12	NA	0	3	306	0	918
0	0	5	NA	4	NA	0	3	307	0	921
NA	NA	NA	NA	4	NA	0	3	307	1	922
2	4	4	NA	2	NA	0	3	307	2	923
3	5	4	NA	2	NA	0	3	307	2.5	923.5
0	0	4	NA	4	NA	0	3	308	0	924
NA	NA	NA	NA	4	NA	0	3	308	1	925
4	8	3	s	2	NA	0	3	308	2	926
5	9	3	NA	2	NA	0	3	308	2.5	926.5
3	5	3	NA	4	NA	0	3	309	0	927
NA	NA	NA	NA	4	NA	0	3	309	1	928
0	0	3	NA	2	NA	0	3	309	2	929
2	4	3	NA	2	NA	0	3	309	2.5	929.5
3	5	3	NA	4	NA	0	3	310	0	930
3	5	3	NA	4	NA	0	3	310	1	931
NA	NA	NA	NA	4	NA	0	3	310	2	932
3	5	3	NA	4	start	0	4	0	0	0
3	5	3	NA	2	stop	0	4	0	1	1
4	7	3	NA	1	NA	0	4	0	1.5	1.5
3	5	3	NA	1	NA	0	4	0	1.75	1.75
2	4	3	NA	2	NA	0	4	0	2	2
3	5	3	NA	2	NA	0	4	0	2.5	2.5
0	0	3	NA	4	NA	0	4	1	0	3
NA	NA	NA	NA	4	NA	0	4	1	1	4
NA	NA	NA	NA	4	NA	0	4	1	2	5
3	5	3	NA	4	start	0	4	2	0	6
3	5	3	NA	2	stop	0	4	2	1	7
4	7	3	NA	1	NA	0	4	2	1.5	7.5
3	5	3	NA	1	NA	0	4	2	1.75	7.75
2	4	3	NA	2	NA	0	4	2	2	8
3	5	3	NA	2	NA	0	4	2	2.5	8.5
